Corner1,Corner2,Corner3,Corner4,Corner5,Corner6,Corner7,Corner8,Corner9,Corner10,Corner11,Corner12,Corner13,Corner14
624.2,282.8,561.5,411,630.4,385.7,569.8,713.8,310.4,378.4,770.4,636.6,792.8,545.9
405.5,336.3,410.9,534.1,581.4,476,347,688,629.2,630.5,305.9,454,449.7,445.7
278.8,464.4,615,252.1,277.3,596.2,296.9,231.2,566.6,503.3,603.3,506.4,510,451.8
265.3,491.4,546.1,530,333.4,231.7,458,416.3,569.9,549.8,378.7,463,760.9,804.1
300.6,567.1,587.7,380.3,307.6,380.7,470.4,498.2,581.1,311.6,316.5,451.1,404.9,514.6
564.7,681.6,571.8,559.1,487.2,589.3,688.9,561.1,417.8,398.2,576.3,554,402.2,714.9
622,516,433.8,567.3,585.5,376.2,376.4,445.8,652.3,593.7,684.8,382.2,751.3,584.1
379,456.2,431.6,300.9,521.8,458.7,559.2,475.3,311.2,543.6,632.3,588.9,569.1,698.8
666,626,249.8,652.3,655.8,501.8,582.6,628.3,604.4,748.7,357.8,444.9,599.2,781.5
466.2,308.8,579,284,614.2,573,679.5,521,650.1,664.2,449.3,721.9,606.5,650.4
343.4,342.1,328.5,363.4,356.4,266.8,511.5,243.4,520.5,644.6,354.9,394.1,768.6,475.3
398.8,670.1,444.3,505,418.6,734.8,254.5,253.8,683.1,685.7,743.6,753.8,377.8,616.4
337.9,390.7,627.9,279,341.9,378.2,575.4,704.3,688.4,521.8,408.8,586,434.2,605
301.9,322.8,314.1,577.4,658.9,322.4,362.8,594.7,550.1,390.7,749.1,726.9,497.1,312.5
389.3,396.4,326.2,458.1,442,712.9,506.6,253,746.6,727.3,742.1,401.1,544.2,428.7
290.1,305.8,351.9,507.4,237.2,628.1,296.6,535.4,689.5,598.6,572.6,403.6,711.8,448.4
433.6,559,480.2,423.6,560.7,463.9,477,710.4,457.2,319.4,723.6,465.2,467.2,301.7
487,427.5,568.3,277.7,404.2,567.5,671.5,459.7,649.4,714.7,648.6,640.2,472,509.7
569.8,421.8,461.5,501.1,558.3,239.1,350.4,469.6,652.8,467.8,408.7,447.2,775.8,611.2
446,461,380.2,238.8,278.1,313.4,654.9,428.4,424.3,400,501.3,534.1,608.9,305.1
662.7,305.2,246.2,569.4,465.2,470,451.4,253.7,331.6,517.4,759.7,758.1,466.7,430
610.5,636.9,525.9,363.5,327.7,248.3,456.7,549.5,639.3,746.1,454.3,640.6,540,638
571.6,527.5,291.8,475.2,354.2,415,679.4,486.5,445.2,648.7,540.1,700.1,603.1,327.2
517.8,325.5,641.8,398.9,652.4,469.6,276.4,279.7,767.4,314.7,674.7,564.3,382.1,436.2
454.1,272.9,370.8,623.5,369.5,279,275.2,311.3,436.4,347.8,522.9,337,602,555.3
512,329.3,497.9,673.5,662.6,442.2,677.9,367.6,483,329.2,506.8,706.4,451.9,365.2
568,641.3,504.3,475.6,337,534.2,688.7,659.9,471.2,303.8,727.5,726.3,587.1,612.7
610.4,480.7,237,639,664.6,413.3,406.2,261.4,699.8,383.9,542.8,414,531.4,376.4
498,320,289.5,356.5,414.8,679.9,574.6,671.3,277,652.3,697,526.1,709.5,640
354.6,524.5,234.4,551,539.1,579.8,261.3,454.1,457.6,682.8,657.6,320,341.9,768.6
402.5,346.7,295.3,304.6,324.8,242.8,585.6,555.7,303.1,516.2,321.2,501.3,735.4,803.4
605.4,497.7,401.5,488.6,417.8,335.4,652.7,423.4,327.2,455.8,511.7,642.6,565.4,312.7
631.6,308.9,509,553.6,388,492.3,503.6,243.8,725.9,699.9,400.9,389.4,332.8,375
279.7,588.1,291.5,253.5,312.4,494.8,380.5,310,644.4,508.1,475.3,428.3,793.2,310.6
484.6,590.8,371.6,586.1,383,545.4,289.6,390.6,722.8,721.4,499.7,420.6,356.6,440
424.2,645.1,314.4,502.4,635.9,274.2,614.5,443.1,364,500.4,300.3,330.3,419.5,328.6
297.5,543.8,443.8,447.7,455.2,337.3,247.6,557.7,490.8,291.5,397.9,567.1,823.7,339.5
554.2,507.8,271.5,360.1,321.7,335.4,465.3,399,293.9,395.1,528.4,408.1,363,348.1
522,551.6,446.7,598.9,232.1,235.8,297.4,359.3,320.9,738.8,404.6,565.1,782.2,629.5
496.6,386,435.3,526.4,603.7,242.2,436.3,619.2,363.1,665,484.2,629.9,509.5,809.9
295.5,688.6,432.6,546.6,386.9,482.7,588.2,668.8,562.7,401.6,643.5,416.8,646.3,369.4
614.4,681.1,396.2,318.2,513.2,284.8,249.9,312.8,625,735,773.3,507.8,703.3,696.4
451.4,410,434.6,488.2,562.3,517,510.7,355.8,412.9,641,497,305.1,605.2,447.1
521.9,583.6,309.4,585.3,507.5,269.5,390.2,269.2,494.8,704.2,456.6,757,574.3,644
492.5,606.1,292.7,333.9,295.3,674.9,321.4,284.7,407.5,468,581.8,703,565.4,472.4
536.8,249.3,430.7,603.7,580,278.4,392.3,703.8,548.7,678.7,377.3,688.2,643.7,433.4
437.2,320.2,609.4,306.7,301.3,329.3,557.5,501.6,588.5,619.1,446.2,464,614.5,450.5
486.8,305.5,489.4,266.8,501.2,458.4,515.9,401.9,474.1,754.3,352.3,561.1,635.6,704.8
264.8,341.6,460.7,274.5,462.6,615.4,606.3,604.7,325.2,457.6,741.4,641.9,529.7,543.8
309.9,261.2,464,537.9,613.8,661.1,254.1,303.8,718.4,587.7,564.9,517.5,530.2,593.9
437.4,635.5,629.1,358.9,542.5,459.7,557.6,288.6,668.4,766.2,596.7,725.1,338.2,593.2
633.1,583.1,653.2,345.4,537.5,427.7,495,237.9,535.6,604.8,537.1,363.5,679.6,422.4
485.8,389,547.8,386.1,372.2,690.6,495.9,555.9,487,287,371.7,481.4,763.6,311.6
310.9,553.2,392.5,516.8,245,415,400.8,551,460.3,404.8,566.5,738.9,781,640.5
238.1,591.5,332,557.4,628.7,713,468.8,262.4,412.9,433.3,771.1,708.9,383.3,371.3
624,636.8,328.1,380.1,371.7,308.5,283.5,706.6,413.8,462.7,790.5,550.2,706.1,545.8
346.9,284,605.3,342.1,583.8,255.9,510.7,674.6,481.3,462.8,592.3,692.9,409.9,743.7
649.9,683.4,403.4,283.7,683.2,473.8,439.2,472.6,345.4,607.3,561.4,718,329,523.1
313.7,628.5,253.6,624.3,659.5,578.8,406.7,265.5,523,460.1,340.8,590.4,789.6,528.4
395.1,666.3,344.4,373.8,425.8,450.6,652.9,672.2,763.4,754,340.5,476.7,427.3,784.8
485.6,410.1,537.1,483,396.7,457.1,374.9,483.6,278,356.5,559.3,501.2,446,526.5
328.7,655.2,495.5,405.1,491.1,464.3,429,355.3,546.3,602.8,736,345.3,453.5,479
370.4,308,512.9,376.3,305.9,475.5,299.7,239.3,534.8,522.6,624.6,715.5,655.9,594.5
275.1,511.1,495.6,346.1,599.9,420.6,390,386.9,279.7,404.5,394.8,411.5,806.2,684.9
626,582.5,461.3,451.2,328.2,265.3,472.6,386.2,404,727.1,502.6,559,674.7,542.4
556.7,638.2,278.2,456,623.6,630.9,653.8,396.3,669.3,314.2,453,732,433.5,717.9
328.6,577.4,298,656.8,509.2,516.1,400.1,531.2,318.9,324.3,776,627.4,501.8,687.3
360,233.2,627.3,582.8,392.1,518.1,237,442.9,546.1,272.1,515.9,690.4,351.7,614.6
352,636.4,593.3,428.6,478.5,234.4,342.8,611.8,360.3,497.5,343.8,555.6,723,617.8
456.4,482.6,252.7,235.7,565.9,402.5,364.7,256.3,387.1,353.5,336.1,666.5,553.4,434.9
669.9,269,620.5,633.6,233.5,657.2,486.2,663,430.6,317.2,431.8,679,336,382.2
667.5,577.9,564,286.8,567,440.8,538.7,273.2,547.6,387.1,415.2,394.9,596.4,399.9
555,653.8,629.7,547.7,272.9,338.6,594,515.8,657,337.6,722.5,327.9,513,537.1
403,307.7,518.1,336,396.9,322.4,377.3,619.4,565.4,528,426.9,396.9,621.6,365.7
411.2,661.1,270.9,528.6,488,622.4,638.5,336.8,546.4,292.1,352,765.2,671,544.6
411.2,619.3,532.4,650.6,521.7,700.7,520.7,317.7,703.9,373.6,727,763.2,373.3,351.5
252.4,312.6,246.4,295.2,315.5,530.7,232,452.8,564.1,413.3,381.1,498.2,425.7,547.3
394.4,499.7,484.4,400.8,524.4,347.2,306.4,284.8,542.4,373,448.6,642.3,422,500.4
469.7,267.2,246.5,559,269.1,605.2,310.7,654.6,648.4,385.8,712.8,619.5,334.9,416.6
487,281.6,595,477.7,394.1,257.8,613.7,314.2,651.9,496.7,660.1,414,385,674.1
422.1,562.1,343,356,295.4,341.3,606.8,702.2,727.3,642.4,381.9,532.3,742,794
300.2,408.9,454.4,636.4,431.1,236.5,370.5,625.9,640.9,463.2,464.8,704.2,410.3,301.7
518.8,649.1,562.2,381.3,634,341.3,617.7,490.6,749.3,306.9,595.2,546.7,377.6,300.7
643.4,317,500.6,643.3,471.7,255.7,533.9,663.7,331.1,433.9,780.1,641.2,545.4,406.7
330.2,424.8,566.6,582,383.8,552.5,686.3,685.8,405.5,717.5,683.8,420.9,509.7,524.9
442.6,491,435.2,348.3,575.6,352.2,338.2,361.2,369.1,611.4,734.9,739.1,541.8,544.5
261.5,239.6,323.3,616.6,629.6,299.7,468.3,389.5,471.7,502,417.7,485.5,572.3,761.4
517.1,479.1,238.8,260.4,637.1,327.4,563.5,714.2,281.7,502.1,470.6,704.6,353,374.6
604,525.9,577.7,646.3,475,502.1,570.2,682.8,535.3,749,577.9,715.4,624.7,616.2
315.3,501.6,235.4,592.8,486.5,613.4,549.7,285.6,638.2,358.4,627.4,642.6,643.2,604.3
447.4,379.8,603.1,633.4,619.1,602,558.2,309.1,661,506.5,557.1,701.9,694.2,553.2
586.5,563.1,540.3,672.5,420.2,264.1,623.3,618.3,452,317.2,792.7,672,383.9,692.9
657.8,492.7,555.7,257.9,603.2,337.5,544.8,304,509.9,686,763.8,346.8,420.6,603.5
258.1,390.7,422.7,386.3,575.3,269.8,642.7,603.7,533,322.6,598.8,555.3,491.5,766.4
356.3,668.2,560.5,492.7,269.4,729,540.3,508.6,469.9,280.3,689.5,335.2,738.5,305.2
649.9,527,266.5,524.1,313.8,560,520.5,498.7,383.9,508.4,572.6,718.1,322.7,559.7
241.4,388.5,236.5,371.3,281.1,633.1,598.2,608.8,668.3,630.3,420.7,723.1,481.7,809.5
448.2,551.3,436.9,259.2,529.6,656.5,591.7,288,364.7,464,357.7,614.2,363.6,568.8
262,540.7,252.3,439.4,285.2,503.7,451,333.4,531.6,440.6,653.6,738.7,718.2,369.6
334.8,512.1,479,524.9,391.2,270.6,500.5,233.5,363.1,561.5,576.2,607.2,503,753.2
239.2,371.5,440,492.3,435.3,621.4,547.7,599.4,553,312.5,518.2,690.1,586.4,498.3
339,317.6,552.5,498.2,557.9,517.5,345.9,384.8,325.9,474.5,364.7,313.9,581.4,730.9
623.4,364.8,493.3,259.2,684.9,590.4,623.5,554,361.7,388,447.5,505,759.1,780.9
236.5,404.2,645.9,568.2,667,553.7,605.7,341.5,278,586.7,743.4,533.3,819.8,497.2
344.1,457,559.4,390.1,676,629.5,377.7,244.9,469,578.5,679.7,568.5,372.6,390.5
370.6,650.5,261.3,450.7,591.8,722.8,682.9,447.6,283.4,712.1,670.3,700.7,402.2,725.3
313.7,387,245.1,658.2,462.1,615.2,375.8,537,665.4,331.4,447.2,668.5,357.2,388.7
474.2,597.6,421.4,653.7,671.6,259.2,296.5,476.8,691.2,601.8,684.6,506.4,523.8,809.7
297.3,599.6,572.5,392.1,355.8,390.2,667.8,588.8,368.6,279.4,653.8,713.1,805.3,522.6
256.5,401,495.9,490.7,273.6,459.2,569.7,297.6,426.1,293.3,408.8,394.2,809,607.3
643.8,659.1,448.4,283.6,682.2,272.1,242.2,544.7,408.9,413.4,573.7,581.4,660.6,551.6
448.3,232.3,653.5,232.1,467,660.6,671.8,398.2,325.4,309,558.6,620.4,603.6,535.1
526.2,595.9,426.8,376.5,393,561,390.6,272.5,748.4,638.1,486.4,362.5,632.1,350.8
317.2,487.5,565.2,567.1,445.2,337.1,627.5,587.3,541.2,301.2,536.5,637.2,806.9,417.5
290.8,430.9,348.8,597.2,284.9,243.6,346.6,686,646.1,411.6,770.2,351.3,530.3,437.8
273.4,605.7,400,237.1,610.5,721.9,305.8,635,595.1,373.7,495.3,525,326.5,589.5
418.4,451.4,348.7,368.4,579.4,584.1,588.9,692.1,415.1,515.8,477.6,707.3,829,582.2
424.6,259.8,366.1,265.8,429.6,387.9,610.9,501.9,418.1,709.3,757,508,570.6,802.1
446.6,477.7,575.8,373.5,302.1,549.4,503.6,688.5,496.9,540.9,749.2,323.6,628.3,642.9
576.2,510,506.8,457.5,442.2,482.5,372,336.4,363.1,379.5,669.3,301.4,782.1,416.2
491.8,650.8,640.4,558.3,500.4,299.1,337.7,713.7,397.8,574.6,721.8,704.2,777.1,747.7
354.6,616,616.5,261.6,561.3,247.9,494.6,268.7,589,760.4,784.2,393.7,714.6,681.4
539.4,646.1,501.1,235.7,578.5,484.8,632.2,602.2,654.1,319.2,662.2,686.4,511.8,463
583.6,490.3,278.2,584.5,340.6,513.9,653.3,408.8,750.4,722.8,704.8,639.7,436.4,677.1
339.4,501.9,560.1,305.2,675.4,497.8,629.8,326.3,321.6,692.9,737.9,415.8,698.9,796.3
425.1,503.3,328.1,571.4,366.8,688.4,656.9,444.1,538.3,417.6,666.8,636.6,423,468.2
618.2,426.9,392.5,400.1,389.5,636.1,491.3,239.2,566.4,681,359,643.5,425.6,347.1
493.9,435.3,484.3,633.5,623.2,321,331.2,570.4,635.4,335.8,463.6,449.6,354,673.9
302.4,293.1,553.8,326.9,496.9,304.7,300.9,549.1,519,712.2,473.8,665.5,463.7,558.3
234.5,394.5,285.6,504.4,272.2,418.7,633.9,422.5,376.8,559,493,529.6,540.7,312
517.5,553.8,303.8,621.9,509.5,499.1,653.9,270.3,334.8,705.2,441.7,541.9,555.1,340.2
339.8,286.6,527.6,430.5,278.7,687,378.6,585.4,383.8,523.6,326.1,571.3,619.5,621.2
279.5,483.1,342.8,322,331.3,531.5,257.2,527.4,559.4,283.9,356.7,603.2,695,539.9
318.2,383.6,544.9,231.6,266.9,532.8,582.3,245.4,434.8,744.6,564.3,456.5,684.1,307.4
378.8,250,549,271.5,385.1,302.8,419.2,503.9,385.6,502.2,321.9,744.1,405.7,413
563.4,624.3,334.8,420.4,476.7,604.1,505.3,473.2,519.3,668.4,594.8,488.2,524.1,344.7
288.8,587.4,239.6,622.3,484.9,330.7,563.2,609,678.7,366.6,312.4,384.1,803.9,322.5
377.7,514.8,622.1,300.2,290.3,650.1,374.3,675.6,695.9,509.3,626,395.7,786.1,615.9
245.2,324.9,299.1,287.5,298.9,422.1,526.7,263.2,313.1,477.5,656.8,431.4,335.9,441.2
373.3,236,559,484.3,269.3,442.5,450,537.2,287,402.7,304.9,326.5,507.4,439.5
523.8,663.5,562.6,622.7,402.6,710.8,617.8,508.3,273,363.4,567.5,532.7,490.3,416.5
432.9,255.7,319.3,514.4,588.2,549.3,238,358.4,696.2,747.8,586.4,703.2,353.6,463.6
398.1,346.7,299.2,545.1,272.7,435.8,662.7,543,308.3,566,580.9,566.5,427.7,615.5
622.5,402.1,248.1,365.8,643.7,733.2,398,393.1,328.2,369.1,749.8,450.3,609.2,615.7
477.2,615.2,519.8,587.5,345.5,546.4,509.3,516.1,634.2,709.1,345.2,673.2,385.6,639.4
272.9,686.8,374.1,370.4,378.7,463.8,669.1,387,286.8,312.7,575.9,648.4,464.3,509.7
399.6,419.6,449.1,612.9,482.9,559.8,596.8,669.3,536,728.5,668.1,378.3,573.3,682.3
474.1,256.8,620.4,607.1,617.3,245.8,642.4,679.2,358.7,503.7,571.1,426.6,766.3,615.9
550,639.7,592.5,411.3,651.7,418.4,648,628.8,589.5,594.2,467.6,652.4,564,510.1
651.9,429.9,377.1,605.5,624.7,404.6,602.7,257.7,544.3,698.8,330.4,338.4,579.7,759.3
330.7,333.1,651.7,372.5,539.6,505.2,345.7,400,643,433.1,743.9,339.2,662.5,496.6
306,451.5,283.8,333.9,599.3,315.3,683,576.7,582.1,312,730.4,734.5,738.2,545
620.3,370.4,403.8,469.7,585.6,494.1,600.7,686.5,740,746.2,343.1,478.1,655,587.3
360.9,349.3,366.9,659.1,615.4,611.3,377.6,416.2,349.6,742.3,399,772.8,353.7,688.8
521.1,640,325,546.9,424.3,426,450,707.1,592.1,400.9,644,700.2,752.3,580
439.6,333.1,313.6,611.6,622.8,403,686.8,380.8,717,587.6,561.7,659.1,516.8,605.1
510,230.1,545.1,517.7,270.3,574,371.8,588.2,442.5,350.7,579.2,694.9,786.8,310.9
556.8,437.1,457.6,240.1,309.5,493.7,592.5,263.6,471.9,724.6,725.8,461.1,596.9,345.6
595.7,639.5,381.7,426.4,659.7,313.9,235.5,618.2,411.3,512.9,492.6,386.9,663.8,688.3
561.1,562,261,565.1,648.9,647.5,587.7,249.4,676,493.7,496.4,624.5,414.3,492.2
493,685.6,300.3,256.3,574.2,568.4,302.2,287.2,330,636.1,404.2,687.9,637.6,660.7
241.7,595.3,495.2,253.9,552.4,295.2,304.1,280.9,629,685.4,380.2,418.1,574.6,516.1
470.1,370.6,283.8,322.4,340,385.8,344.4,299.8,583.6,306.6,526.8,483.5,371.6,480.5
666.2,265.7,490.9,431.7,455.4,461.7,530.7,539.1,737.7,595.5,764.7,425.4,682.3,711.4
477.1,636.1,639.8,474,576,705.7,477.8,273.2,685.3,455.4,438.7,354.5,753,466.2
412.4,439.4,251.7,433.1,632.9,711.8,306.2,519,560.7,357.2,621.8,333,598.9,555.8
530.8,636.1,529.6,405,424.9,698.7,662.2,715,372.2,380.8,638.8,424.9,679.3,697.9
627.6,341.5,327.3,471.2,342,605.9,426.4,707,430.5,462.3,687,475.9,783.9,548.2
573.6,439.3,633.8,662.1,397.6,338.3,500.6,711.5,724,544.8,307.3,700.9,682.9,516.3
334.2,319,645.3,485.6,448.3,597.6,669.2,621.3,581.5,381.5,360.8,638.4,766.5,376.7
539.8,571.1,294,381.6,310.5,723.2,307.4,712,662.5,562.6,330,471.9,325.5,471.8
398.1,351.5,292,370.7,266.3,648.4,293.8,426.1,602.1,405.8,764.5,470.4,685.4,371.1
406.1,417.1,373.6,351.6,625.5,702.1,581.2,344.3,562.2,666.8,652.6,466.2,484.2,640.3
360.8,393.8,512.6,662.5,592.4,369.8,278.6,537.2,340,569.1,598.4,556.7,533.5,465.5
302,667.7,316.8,271.4,606,504.4,621.2,618.6,476.1,417.8,556.3,659.7,824.3,423.6
306.8,286.7,445.9,286.1,230.4,703.8,258,438.9,694.1,270.3,486.9,598,677.4,521.2
442.1,316.4,234.8,268.2,642.6,239.6,421.2,686.4,280.3,469.7,709.4,657.2,667.3,556.8
385.1,512.4,268.7,480.9,430.3,276.4,648.4,669.5,304.5,656.6,517.6,462,538,585
325.9,268,634.4,376.4,424.1,358.3,583.6,387.1,362.3,316.5,469.3,621.8,445.8,645.7
246.9,339.5,605.3,475.4,519,403.2,352.7,325.1,455.1,650.1,590.6,561.9,399.1,800.7
529.3,319.1,573.5,352.4,403.7,622.5,393.4,594.4,491.4,736,543.5,306.8,421.9,630.5
571.1,605.7,434.7,291.9,666.2,686.2,618.6,291.8,734.7,689.1,591.7,304.9,774,508.3
337.7,407.8,254.7,287.2,620.2,265.3,494.1,285.6,564,368.9,554.3,439.5,454.4,563
304.2,380.9,230.3,352.7,465.7,497.3,383.3,704.1,717.5,753.8,743.6,632.7,386,447.5
459.5,315.3,301.6,669.1,515.9,495.2,278.7,500.6,738.6,422.6,457.1,397.9,803.4,478
421.6,648,439.8,540.6,454.9,281.2,681.4,529.1,762.8,625.7,613.3,680,520.3,493.2
657.8,500.1,563.3,649,572.3,582.3,465.7,485.5,718.9,748.6,486.8,386.3,433.9,636.8
254.3,361.9,272.5,660.7,383.2,704.7,674.6,548.1,723.1,508,523.9,428.5,633.8,462.4
553,522.8,656.6,431.7,455.5,364.6,289.2,489.9,313.4,337.1,448.5,622.6,655,744.5
310.7,626.3,656.4,662.8,674.1,243.2,431.6,662.4,398.2,275,316.2,731.6,789,716
503.3,424.7,452.1,666.9,337.7,591,492.1,610.1,354,439.1,661.3,421.4,744.7,808.1
583.2,544.1,550.6,572.6,554.7,577.8,396.8,455.1,554.2,340.3,659.7,376.1,512,397.3
590.2,581.6,329.2,367.9,440.9,565,612.8,653.4,373.3,362.7,557.5,500,413.4,327.2
342,398.1,386.2,323.3,587.5,255.1,501.8,495.6,386.6,635.8,376,600.8,717.1,670
451.6,553.6,526.9,643.9,317.9,635.4,272,252.3,747.5,449.1,485.1,440.6,428.2,577.9
431.9,428.3,407.1,267.2,412.5,237.5,655.7,623.9,685.7,481.5,505.5,383.1,519.8,343.7
243.6,474.9,339.2,498.7,424.4,571.4,392.7,277.9,610.3,604.9,412.9,356.7,746.8,384.3
357.4,559.7,625.2,610.3,639,322.2,367.7,513.6,588.2,323,774.6,769.9,814.1,306.7
618.6,262.3,271.2,602.1,460.9,541.8,549.6,662.4,566.9,588.1,679.1,309.4,452.8,357.6
377.8,677.9,528.1,505,509.4,706.9,575,282,278.8,752.6,742.5,766.8,581.6,739.1
555.7,389.9,399.8,308.5,669.6,566.6,284.5,259,508,308.4,398.9,602.4,771,536.8
430.4,275.3,463.3,339.2,544.3,343.9,586.3,475.2,270.7,623.8,489.4,474,392.5,400.2
255.2,436.2,478.6,501,386.2,526.4,587.1,463.1,366.5,393.9,544.4,705.9,426.4,477.3
275.1,387.4,584.3,557.8,603.6,390.4,471.8,468.6,732.2,646.8,680.7,414.6,753,491.7
592.2,260.8,577.5,614,594.8,268,381.8,685.4,659.3,702.3,600.5,329.2,519.3,461.6
661.4,422.2,264.1,454.1,653.5,641,379.1,592.1,540.9,599.9,321.7,594.1,476,593.1
393.1,317.9,292.1,401.5,323.8,447.9,567.2,503,766.4,720.7,575.5,545.1,483.1,486.1
518,236.4,300.3,596.5,337.7,529.2,635.8,615.4,622.4,682.4,739.7,426.1,740.3,502.8
441.6,563.3,244.5,531.8,644.1,330.8,354.9,358,389.1,534.6,764.3,603.9,742.9,738.2
500.2,374.5,474.8,434.8,442.8,303.3,495.2,477,506.1,457,788,585.2,653.3,796.8
291,481.1,602.8,260.6,379.6,707.5,617.9,354.1,290.1,419,424.3,559.9,386,394.6
351,581.6,302.3,481.7,584.8,726.5,474,630.4,473.4,547.5,467.1,699.7,554.6,591.4
275.5,582.8,588.7,404.7,437.6,673.1,610.2,509.9,596.5,527.1,681.2,340.9,573.1,325.9
240.2,613.2,651.5,241.6,239,649.1,637.5,441.3,651.6,374.9,542.6,548.8,433.9,516
618.9,644.6,386.7,409.7,432.2,489.5,431.1,505.9,730.2,433.1,736.3,560.1,469.6,520.3
577.5,319.7,620.1,292.3,621.5,444.2,683.4,356.5,714.5,366.2,568,738.7,460.4,502.7
611.5,645.9,598.5,290.8,578.2,491.8,351.6,621.8,407.7,481,726.7,680.7,715.4,483.2
432.3,359.7,415.4,656.6,574.6,411,452.3,367.1,373.3,626.6,771.7,365.1,448.2,336.2
361.5,674.8,354.1,467.7,518.5,449.1,242.8,542,432,728.5,506.3,766.7,800,422.6
314.2,618.5,586,652.4,399.9,477.6,436.1,367.4,700.9,694.2,409,563,337.8,525.4
533.2,517.4,246.2,256.8,351.9,341.6,579.4,431.3,538.3,462.4,343.5,374.5,797.3,536.3
644.4,604.9,418.7,591.3,241.8,361.4,434.7,645.8,499,468.1,553.9,606.2,481.7,498.9
543.2,422.7,652.9,545.1,405.1,524.2,246.6,350,285.7,582.7,442.7,740,809.4,767.8
230.2,452.5,258.6,382.3,284.5,418.8,499.7,557.3,686.9,387,785.4,681.1,791.1,526.9
585.7,433.4,417.2,344.4,502.1,697.3,688.5,374.9,590.2,671.2,714,683.8,819.8,507.1
552.5,325.4,324.1,432.6,650.8,254.4,547.3,578.6,495.6,592.8,747.2,668.1,379.6,512.1
469.6,640.2,511.6,609,413.9,665.9,421.2,456.6,474.9,578.7,772,518.4,805.9,399.3
265.6,651.8,618.4,260.7,550.2,713.7,566.2,400.8,309.8,730.6,789.4,704,323.8,361.9
357.9,277.3,560.1,634.8,436.7,310.9,536.2,699.2,404.5,735.9,325.6,318.5,300.5,474.5
563.8,436.5,313.1,240.6,344.5,429.6,253,341.5,273.8,613.2,554.4,637.7,703.1,501.3
319.8,261.3,438.9,394.8,359.5,576.1,604.1,361.7,411.6,518.3,309.8,622,750,793.1
624.3,349.5,537,536.6,372.9,555.4,555.4,237.8,499.5,381.3,760,611.3,306.5,363
573.3,507,636.1,466.4,443.6,400.6,612.1,577.9,400.1,715.7,527.3,393.7,455.9,654.4
573.5,639.3,488.4,402.7,619.1,592.9,429.9,611.1,529.8,444.3,399.8,345.4,662,422.9
550,402.5,236.8,362,252.6,640.3,460.7,409.6,453.2,626.4,446.6,426.9,548.4,566.5
330.1,504.4,527.1,423.2,230.2,608.7,620.6,240.3,662.9,732.4,614.4,307.8,312.8,305.3
631,542.1,582.5,529.2,356.2,732.7,470.2,562.8,478.9,306.8,604.3,634.7,420.4,789
394.6,454.1,261.7,298.8,502.4,710.1,607.8,648.1,494.4,518.4,456.1,718.7,439.3,728
257.7,417.9,267.2,366.3,503.3,634.2,638.1,429.9,278.8,525,488.5,710.2,752,643
234.9,439.3,304.1,279.4,245.5,627.1,251.3,241.9,390.4,440.3,378.9,750.5,744.7,710.5
230.4,449.6,551.6,377.9,365.9,571.5,600.5,247.4,315.3,328.4,521.1,773.9,381.5,702.8
379.2,323.2,658,522.4,247.2,602,348.9,251.9,676.7,384.3,327.1,654.8,828.8,630
543.4,560.9,428.9,341.1,535.1,391.6,593,349.8,527.2,495.5,356.5,499.1,322.4,696.4
274.5,571.4,565.4,374.3,284.5,450,392.7,667.4,331.8,314.7,522.5,672.8,713.2,596.8
263.6,280.8,473.7,427.1,684.4,490.8,466.6,713.2,764,294.6,724.8,673.9,573.4,682.7
472.5,468.7,567.8,485.5,552.2,549.4,686.8,313.2,423.1,654.5,300.4,758.5,722.4,412.7
602.2,627.6,427.8,347.2,375.6,552.8,309.2,450.8,482.5,676,539.8,650.3,458.9,786.3
240.7,470.1,341.4,491.6,286.9,463.5,461.4,605.9,627.1,619.5,537.6,485.6,726.7,434.1
420.1,591.1,345.2,439.9,330.7,298.9,239.8,655.3,510.5,730.9,502.6,545.6,304,714
537.5,519.7,344.5,266.4,573.8,329.5,321.7,645.5,607.5,381.1,744.1,571.9,804.5,376.8
405.2,299.6,530.6,542.1,683.6,659.9,358.7,443.2,430.9,504.2,705.7,312.8,476.7,502.7
628.3,354.5,421.7,578.3,367.7,359.5,419.9,412.1,435.3,561.9,752.1,466.7,510.1,628.1
638.6,483.1,592.5,366.3,525.8,714.5,357,585.1,377.9,438.2,661.6,590.8,764.2,692.1
597.8,684.6,470.6,421,483.2,541.8,468.2,702.9,621,599.4,527,699,530.5,405.5
544.9,685.8,352.8,567.4,369.1,348,503.7,379.9,752.1,492.4,791.3,466.3,432.1,515.3
442.3,278.9,594.8,672.7,684.4,589,242.1,543.4,585.2,665.1,612.5,727.6,481.9,647.6
561.3,354.7,559.7,267.4,403.9,522.8,452.2,439.9,599.9,450.1,379.3,653.5,514.9,572.3
596,658.4,565.9,611.3,594.8,454.9,402.7,590.4,532.3,621.7,392.7,430.3,453.8,387.9
556.7,489.2,258.6,445,322.3,554,580,339.2,509,756.6,633,465.3,762.4,460.3
643.6,278.1,271.4,458.2,340.1,710.6,688.3,615.3,499,755.4,386.6,506.9,640.3,308.8
285.2,271.4,347.4,304.1,539.7,290.5,314.9,681.5,389.2,659.8,322.8,366.4,808.4,626.6
530.1,317.2,597.4,545.2,647.7,668.5,390.7,411,346.1,423,684.1,759.9,524.6,405.7
