,user_id,item_id,rating
36978,507,328,5
36979,291,1229,2
36980,267,206,5
36981,620,768,5
36982,456,228,3
36983,139,150,4
36984,551,808,3
36985,498,271,2
36986,508,528,5
36987,312,537,5
36988,500,381,4
36989,207,175,1
36990,459,333,3
36991,292,264,3
36992,393,1440,3
36993,42,66,4
36994,414,260,3
36995,332,895,5
36996,525,255,1
36997,399,156,3
36998,532,865,2
36999,534,471,5
37000,561,13,3
37001,6,427,4
37002,441,405,3
37003,561,436,4
37004,447,176,4
37005,85,1172,4
37006,342,789,3
37007,555,7,4
37008,632,288,3
37009,85,462,4
37010,633,1132,2
37011,538,215,5
37012,361,212,5
37013,148,222,4
37014,566,95,2
37015,465,257,4
37016,495,671,2
37017,18,708,3
37018,567,273,5
37019,62,159,3
37020,601,109,4
37021,631,272,4
37022,560,480,3
37023,78,813,2
37024,634,458,4
37025,299,23,4
37026,2,306,4
37027,181,409,2
37028,363,506,2
37029,429,780,3
37030,291,735,4
37031,522,133,3
37032,334,315,4
37033,303,552,2
37034,604,183,3
37035,249,806,5
37036,592,460,3
37037,537,357,4
37038,320,760,3
37039,565,855,5
37040,188,470,5
37041,140,286,5
37042,561,1069,4
37043,417,797,3
37044,299,25,3
37045,537,133,4
37046,532,259,3
37047,601,39,1
37048,537,610,4
37049,553,648,4
37050,378,365,2
37051,141,330,1
37052,445,276,3
37053,145,274,3
37054,233,203,3
37055,554,118,4
37056,322,157,5
37057,535,151,4
37058,494,15,5
37059,407,484,4
37060,606,95,4
37061,186,1336,3
37062,324,827,4
37063,618,273,4
37064,176,874,4
37065,64,194,5
37066,417,404,3
37067,412,172,5
37068,535,282,3
37069,634,476,3
37070,463,7,4
37071,99,595,4
37072,488,208,4
37073,381,432,5
37074,11,544,4
37075,308,148,3
37076,308,8,5
37077,617,53,1
37078,497,1047,3
37079,622,283,4
37080,585,166,4
37081,83,1060,3
37082,274,15,5
37083,551,1314,2
37084,230,693,2
37085,130,1028,4
37086,455,281,3
37087,536,385,4
37088,553,490,4
37089,585,190,4
37090,555,285,5
37091,474,489,4
37092,537,85,2
37093,181,242,1
37094,552,455,3
37095,624,50,5
37096,311,498,4
37097,618,778,3
37098,324,14,5
37099,486,887,5
37100,33,879,3
37101,454,357,3
37102,238,301,3
37103,81,591,5
37104,10,32,4
37105,621,364,3
37106,437,181,4
37107,627,281,3
37108,600,550,4
37109,48,527,4
37110,458,124,4
37111,336,765,4
37112,567,496,5
37113,617,98,2
37114,387,13,4
37115,422,334,4
37116,546,569,4
37117,615,179,4
37118,399,508,3
37119,518,866,5
37120,511,872,5
37121,351,328,4
37122,151,516,5
37123,422,93,4
37124,561,304,3
37125,39,269,4
37126,119,931,1
37127,216,42,5
37128,496,432,4
37129,464,748,4
37130,560,813,4
37131,625,172,4
37132,279,502,5
37133,596,258,3
37134,495,168,5
37135,290,1060,3
37136,552,249,3
37137,329,313,4
37138,184,596,4
37139,59,491,4
37140,524,180,4
37141,227,1011,4
37142,548,270,5
37143,214,603,4
37144,536,176,3
37145,595,1094,3
37146,586,186,2
37147,593,216,5
37148,566,705,4
37149,621,33,4
37150,249,294,3
37151,569,252,3
37152,450,164,4
37153,455,301,2
37154,141,248,3
37155,552,620,3
37156,201,750,3
37157,559,265,4
37158,606,197,3
37159,458,425,3
37160,474,1045,4
37161,592,303,5
37162,561,32,4
37163,288,1358,5
37164,545,388,3
37165,276,647,4
37166,597,988,1
37167,5,415,1
37168,385,719,2
37169,559,127,4
37170,407,123,3
37171,588,347,5
37172,437,463,5
37173,94,281,3
37174,439,285,5
37175,413,300,4
37176,577,623,5
37177,634,237,5
37178,496,246,4
37179,66,121,3
37180,455,39,2
37181,365,125,3
37182,422,458,3
37183,6,435,4
37184,271,198,4
37185,639,88,3
37186,624,346,3
37187,85,1006,3
37188,3,181,4
37189,416,36,2
37190,314,628,5
37191,109,233,4
37192,128,705,3
37193,618,697,3
37194,325,319,3
37195,224,925,3
37196,634,273,3
37197,64,210,3
37198,538,127,5
37199,23,91,4
37200,542,1098,4
37201,551,79,5
37202,585,45,5
37203,456,490,4
37204,13,91,2
37205,437,234,4
37206,297,174,5
37207,524,530,4
37208,535,11,4
37209,627,210,3
37210,110,313,5
37211,399,386,3
37212,246,1228,1
37213,479,732,4
37214,603,100,4
37215,151,523,5
37216,588,1039,4
37217,279,1132,1
37218,123,276,4
37219,606,11,5
37220,292,1,4
37221,318,318,5
37222,95,515,5
37223,56,154,2
37224,542,58,4
37225,305,751,3
37226,181,275,3
37227,515,310,3
37228,385,945,5
37229,492,923,5
37230,394,763,3
37231,246,633,3
37232,315,154,5
37233,567,611,4
37234,588,15,5
37235,430,515,4
37236,514,69,4
37237,590,276,4
37238,114,357,4
37239,177,292,3
37240,352,302,4
37241,106,712,3
37242,537,22,2
37243,90,273,3
37244,301,465,4
37245,553,99,5
37246,457,155,4
37247,52,258,5
37248,128,1192,2
37249,528,174,5
37250,23,145,3
37251,534,1059,4
37252,577,561,4
37253,276,252,3
37254,417,1228,2
37255,133,300,3
37256,478,255,4
37257,176,321,4
37258,543,664,4
37259,298,435,5
37260,536,699,3
37261,230,239,4
37262,588,623,3
37263,98,428,5
37264,72,97,4
37265,85,516,4
37266,478,137,4
37267,87,235,3
37268,307,631,3
37269,532,1426,3
37270,405,195,5
37271,313,186,3
37272,585,116,3
37273,533,603,4
37274,312,491,5
37275,361,421,3
37276,406,624,5
37277,536,648,3
37278,561,382,4
37279,490,258,2
37280,497,746,5
37281,624,271,3
37282,595,928,3
37283,442,161,3
37284,554,86,4
37285,541,769,1
37286,537,171,3
37287,59,87,4
37288,102,260,2
37289,548,991,1
37290,599,1152,4
37291,630,294,4
37292,586,226,4
37293,303,502,4
37294,545,444,3
37295,452,482,5
37296,269,647,4
37297,412,276,5
37298,345,955,4
37299,416,660,5
37300,639,242,4
37301,174,15,5
37302,298,951,4
37303,499,326,3
37304,405,234,5
37305,95,186,5
37306,442,550,2
37307,279,186,5
37308,407,436,3
37309,484,144,4
37310,393,28,4
37311,246,97,3
37312,345,239,4
37313,537,498,3
37314,537,965,2
37315,71,14,5
37316,577,795,3
37317,621,876,2
37318,363,523,3
37319,169,300,5
37320,544,689,2
37321,184,1148,3
37322,248,64,5
37323,634,405,4
37324,466,89,3
37325,210,167,4
37326,342,47,5
37327,224,748,3
37328,239,434,5
37329,163,258,4
37330,484,239,4
37331,307,28,3
37332,287,546,4
37333,299,1056,4
37334,553,205,4
37335,627,144,2
37336,296,515,5
37337,544,325,1
37338,389,25,3
37339,405,219,5
37340,470,125,4
37341,561,193,3
37342,435,199,5
37343,630,934,3
37344,489,340,4
37345,325,236,3
37346,543,443,4
37347,137,405,5
37348,417,69,3
37349,551,42,5
37350,162,105,2
37351,346,204,4
37352,632,622,4
37353,429,276,5
37354,535,478,5
37355,495,191,3
37356,402,42,4
37357,591,56,4
37358,537,306,3
37359,239,221,5
37360,622,11,4
37361,620,294,5
37362,269,956,3
37363,361,694,4
37364,407,159,3
37365,593,70,5
37366,495,575,3
37367,530,319,3
37368,314,257,5
37369,489,294,3
37370,608,886,1
37371,405,661,3
37372,450,135,3
37373,23,250,4
37374,486,295,3
37375,221,1185,3
37376,457,509,4
37377,221,1017,4
37378,237,169,5
37379,44,655,3
37380,18,285,5
37381,271,461,5
37382,344,174,5
37383,545,161,4
37384,587,303,4
37385,474,15,5
37386,589,895,5
37387,342,1008,3
37388,453,168,4
37389,201,216,4
37390,7,134,4
37391,547,347,4
37392,472,550,5
37393,449,983,2
37394,308,663,5
37395,296,144,4
37396,381,151,5
37397,458,430,5
37398,158,187,5
37399,268,13,3
37400,398,710,2
37401,425,79,4
37402,125,455,5
37403,356,286,3
37404,312,191,5
37405,496,561,5
37406,448,333,2
37407,291,210,5
37408,2,25,4
37409,7,585,4
37410,561,410,1
37411,592,1060,2
37412,444,251,5
37413,627,1194,4
37414,630,845,3
37415,533,181,5
37416,417,13,2
37417,499,69,5
37418,561,735,3
37419,374,77,5
37420,51,173,5
37421,614,411,3
37422,559,1101,4
37423,642,70,2
37424,475,381,4
37425,294,235,3
37426,393,26,3
37427,484,9,1
37428,545,665,3
37429,120,742,4
37430,380,315,4
37431,472,584,1
37432,399,781,2
37433,301,64,5
37434,381,15,2
37435,7,194,5
37436,590,1017,4
37437,606,228,5
37438,178,143,4
37439,577,1032,3
37440,514,709,3
37441,609,287,5
37442,621,423,4
37443,162,358,3
37444,405,549,1
37445,373,1110,4
37446,504,1133,3
37447,306,111,4
37448,468,159,3
37449,387,99,5
37450,64,652,2
37451,586,276,3
37452,149,325,2
37453,620,101,2
37454,326,481,1
37455,552,123,3
37456,213,258,4
37457,254,1091,3
37458,521,132,3
37459,397,135,5
37460,620,121,5
37461,510,678,4
37462,3,338,2
37463,482,127,4
37464,637,100,4
37465,190,544,4
37466,619,328,1
37467,416,312,3
37468,624,262,4
37469,425,636,4
37470,308,404,3
37471,18,649,3
37472,501,508,4
37473,543,831,2
37474,487,845,4
37475,198,70,3
37476,627,403,2
37477,421,672,3
37478,560,1163,3
37479,59,237,3
37480,560,250,4
37481,500,129,4
37482,505,378,5
37483,330,501,5
37484,640,11,4
37485,512,302,4
37486,374,568,5
37487,548,603,5
37488,487,3,5
37489,214,196,4
37490,200,117,5
37491,323,258,4
37492,262,1,3
37493,637,690,5
37494,198,132,4
37495,546,895,3
37496,117,406,3
37497,620,379,4
37498,148,175,4
37499,417,395,4
37500,335,355,3
37501,195,433,3
37502,578,380,3
37503,418,288,5
37504,198,655,4
37505,577,595,4
37506,497,186,4
37507,87,414,3
37508,474,1020,3
37509,295,208,5
37510,343,461,2
37511,343,265,2
37512,566,1044,3
37513,387,121,2
37514,543,647,3
37515,116,285,4
37516,130,589,4
37517,622,30,4
37518,333,186,4
37519,548,307,4
37520,600,1231,2
37521,588,1041,2
37522,481,692,4
37523,632,164,4
37524,634,302,5
37525,416,821,4
37526,416,364,2
37527,311,197,4
37528,141,323,4
37529,194,238,5
37530,344,198,5
37531,409,28,2
37532,533,597,3
37533,579,100,4
37534,487,181,4
37535,532,1502,1
37536,263,622,4
37537,453,223,4
37538,642,1039,5
37539,385,502,3
37540,194,91,3
37541,27,9,4
37542,327,482,4
37543,458,1011,3
37544,435,67,4
37545,62,62,3
37546,28,429,5
37547,295,629,5
37548,116,325,3
37549,256,1047,4
37550,13,241,3
37551,85,813,4
37552,90,1137,2
37553,158,202,5
37554,585,639,4
37555,268,1228,1
37556,374,247,1
37557,553,86,3
37558,612,878,2
37559,524,100,5
37560,336,1188,3
37561,407,70,4
37562,456,658,3
37563,630,717,3
37564,276,765,3
37565,472,751,5
37566,435,392,3
37567,288,520,5
37568,519,288,4
37569,510,259,2
37570,69,742,3
37571,389,1041,3
37572,209,181,4
37573,483,99,3
37574,389,58,4
37575,445,346,5
37576,206,1062,3
37577,572,1137,3
37578,560,136,3
37579,409,58,4
37580,82,228,3
37581,610,216,4
37582,32,742,3
37583,468,15,4
37584,254,389,3
37585,566,392,4
37586,77,833,1
37587,142,346,5
37588,13,639,3
37589,346,318,5
37590,416,778,3
37591,72,170,3
37592,601,179,5
37593,506,226,4
37594,391,59,5
37595,554,227,3
37596,15,285,4
37597,447,1046,3
37598,546,930,5
37599,600,176,5
37600,540,240,3
37601,440,1591,5
37602,536,470,5
37603,405,523,2
37604,588,333,5
37605,312,154,4
37606,457,755,4
37607,542,346,3
37608,234,649,3
37609,509,332,2
37610,214,1073,5
37611,503,479,4
37612,457,462,5
37613,331,491,3
37614,533,319,3
37615,130,816,5
37616,592,457,1
37617,387,230,3
37618,552,866,3
37619,13,394,2
37620,374,123,2
37621,642,951,3
37622,587,272,5
37623,617,606,3
37624,286,433,5
37625,373,217,3
37626,160,763,4
37627,518,120,3
37628,83,371,3
37629,387,192,5
37630,533,412,1
37631,599,120,3
37632,450,735,4
37633,298,22,4
37634,23,156,3
37635,442,100,2
37636,207,735,4
37637,288,511,4
37638,72,461,3
37639,201,172,5
37640,506,417,4
37641,628,330,5
37642,642,38,4
37643,623,815,2
37644,618,1071,1
37645,85,210,3
37646,508,121,2
37647,82,288,3
37648,624,748,3
37649,102,228,4
37650,374,174,5
37651,334,936,3
37652,490,596,1
37653,626,288,3
37654,488,483,3
37655,325,443,4
37656,293,658,1
37657,144,475,1
37658,460,273,4
37659,313,133,5
37660,306,286,4
37661,559,238,1
37662,502,539,3
37663,23,174,4
37664,618,724,3
37665,464,298,4
37666,517,50,5
37667,194,449,1
37668,286,95,5
37669,468,423,4
37670,312,487,5
37671,181,820,1
37672,577,281,3
37673,416,1016,5
37674,214,24,3
37675,525,25,5
37676,417,388,3
37677,576,259,2
37678,562,427,4
37679,498,985,1
37680,435,404,2
37681,514,135,4
37682,378,742,4
37683,73,154,5
37684,492,523,4
37685,484,399,4
37686,305,91,2
37687,551,715,1
37688,85,465,4
37689,447,742,3
37690,618,12,4
37691,83,174,5
37692,160,240,4
37693,330,432,4
37694,442,508,3
37695,308,856,4
37696,294,249,5
37697,613,303,4
37698,334,74,2
37699,327,357,4
37700,217,147,3
37701,349,1128,3
37702,500,61,4
37703,345,245,2
37704,617,488,4
37705,612,1063,5
37706,371,186,5
37707,30,873,1
37708,373,603,4
37709,597,936,3
37710,429,662,3
37711,543,96,4
37712,126,326,2
37713,535,121,4
37714,193,280,4
37715,552,15,3
37716,535,421,4
37717,530,172,4
37718,454,612,3
37719,378,281,3
37720,504,452,2
37721,573,492,4
37722,466,87,3
37723,76,343,3
37724,435,183,5
37725,417,944,4
37726,448,305,4
37727,446,887,4
37728,270,694,5
37729,85,69,4
37730,429,69,5
37731,574,331,1
37732,458,169,5
37733,389,481,5
37734,3,302,2
37735,338,196,2
37736,57,8,4
37737,634,977,3
37738,541,82,3
37739,489,259,2
37740,495,2,2
37741,556,507,5
37742,587,688,3
37743,276,458,4
37744,279,659,5
37745,429,1418,3
37746,298,866,3
37747,469,656,5
37748,334,606,5
37749,536,195,4
37750,577,225,4
37751,592,291,3
37752,497,940,2
37753,314,410,5
37754,207,197,4
37755,534,151,4
37756,643,419,4
37757,600,27,3
37758,464,879,4
37759,21,262,4
37760,476,202,4
37761,389,407,1
37762,210,153,5
37763,592,56,5
37764,104,130,1
37765,429,275,4
37766,387,508,4
37767,627,467,5
37768,484,823,4
37769,468,214,5
37770,293,81,4
37771,234,863,5
37772,530,357,5
37773,290,271,3
37774,446,301,3
37775,270,443,3
37776,454,356,1
37777,246,741,5
37778,598,323,4
37779,606,966,5
37780,290,229,3
37781,174,151,3
37782,561,80,2
37783,239,659,3
37784,14,427,5
37785,500,246,5
37786,416,1220,3
37787,145,328,5
37788,54,338,3
37789,539,155,4
37790,616,355,4
37791,466,24,4
37792,295,559,4
37793,207,1049,3
37794,561,708,3
37795,141,250,4
37796,87,297,3
37797,436,218,4
37798,642,921,5
37799,262,95,3
37800,623,642,3
37801,102,188,2
37802,463,151,4
37803,621,197,4
37804,378,591,4
37805,397,475,4
37806,312,837,4
37807,618,944,2
37808,214,168,3
37809,486,237,4
37810,1,158,3
37811,407,705,4
37812,7,440,1
37813,211,462,4
37814,500,97,4
37815,244,527,5
37816,532,472,5
37817,506,356,3
37818,267,720,3
37819,532,177,4
37820,1,37,2
37821,484,568,3
37822,478,42,5
37823,542,179,4
37824,561,645,3
37825,573,176,3
37826,491,285,5
37827,375,302,5
37828,642,746,3
37829,455,125,3
37830,551,780,5
37831,615,660,4
37832,373,70,4
37833,638,194,3
37834,60,429,5
37835,194,15,4
37836,323,293,4
37837,110,451,4
37838,328,286,5
37839,537,491,4
37840,64,546,3
37841,554,79,5
37842,510,288,3
37843,450,245,4
37844,109,790,2
37845,145,354,4
37846,635,873,3
37847,468,856,4
37848,280,80,3
37849,279,380,4
37850,459,291,4
37851,538,168,3
37852,234,675,4
37853,433,174,5
37854,468,160,3
37855,569,340,4
37856,21,993,4
37857,621,72,2
37858,23,134,4
37859,640,53,4
37860,280,1048,4
37861,169,258,5
37862,606,287,4
37863,455,176,3
37864,625,96,5
37865,397,23,5
37866,342,656,5
37867,644,100,4
37868,237,127,5
37869,320,300,4
37870,618,196,4
37871,474,83,3
37872,532,357,5
37873,630,476,5
37874,353,258,5
37875,560,1171,3
37876,308,403,4
37877,606,1277,3
37878,14,32,5
37879,195,384,2
37880,207,180,3
37881,621,4,4
37882,435,246,5
37883,595,742,2
37884,523,189,5
37885,312,531,5
37886,487,419,3
37887,374,1248,3
37888,286,1038,5
37889,644,748,4
37890,11,549,4
37891,392,246,5
37892,429,1011,4
37893,91,31,5
37894,446,359,3
37895,635,294,3
37896,551,334,4
37897,406,404,5
37898,277,137,3
37899,627,956,2
37900,13,760,1
37901,130,864,2
37902,291,427,4
37903,297,455,4
37904,207,282,4
37905,76,56,5
37906,628,168,4
37907,451,263,2
37908,561,202,3
37909,177,527,4
37910,592,266,1
37911,504,385,4
37912,261,321,3
37913,631,286,3
37914,371,452,2
37915,457,173,5
37916,334,12,5
37917,144,423,5
37918,592,258,5
37919,67,105,4
37920,110,1222,2
37921,453,158,2
37922,497,173,5
37923,630,117,5
37924,230,91,3
37925,538,317,4
37926,513,181,5
37927,314,36,2
37928,627,97,2
37929,436,219,5
37930,198,200,4
37931,457,86,3
37932,138,603,4
37933,44,423,4
37934,567,132,3
37935,334,886,4
37936,490,515,3
37937,608,729,4
37938,622,240,3
37939,615,294,3
37940,529,340,1
37941,276,123,4
37942,210,732,4
37943,21,289,3
37944,83,755,5
37945,472,541,5
37946,579,288,4
37947,328,215,3
37948,488,385,4
37949,151,111,4
37950,378,273,4
37951,406,87,3
37952,450,842,4
37953,297,109,4
37954,551,354,3
37955,417,298,3
37956,301,693,5
37957,256,323,5
37958,481,4,3
37959,543,110,2
37960,144,251,4
37961,499,879,3
37962,109,386,1
37963,102,373,2
37964,506,892,1
37965,633,176,3
37966,405,585,1
37967,497,114,4
37968,361,86,4
37969,198,433,2
37970,215,237,4
37971,481,98,4
37972,406,52,5
37973,599,1095,4
37974,566,479,4
37975,564,121,4
37976,457,554,4
37977,303,1218,4
37978,543,1619,3
37979,286,1075,5
37980,328,684,5
37981,577,230,3
37982,442,276,4
37983,430,294,2
37984,624,742,4
37985,625,258,4
37986,454,520,4
37987,534,370,4
37988,542,204,3
37989,428,538,4
37990,452,188,4
37991,629,58,4
37992,232,32,4
37993,96,56,5
37994,506,140,3
37995,452,174,4
37996,538,568,3
37997,439,273,2
37998,417,709,3
37999,489,680,5
38000,510,1025,3
38001,10,513,4
38002,303,379,4
38003,173,937,4
38004,325,628,3
38005,200,235,2
38006,320,769,3
38007,551,56,5
38008,83,781,4
38009,537,101,2
38010,618,77,3
38011,506,38,3
38012,636,222,5
38013,481,1039,4
38014,13,850,4
38015,369,752,4
38016,526,312,2
38017,253,222,4
38018,193,1074,3
38019,405,482,3
38020,606,258,4
38021,452,286,4
38022,385,1462,4
38023,409,30,4
38024,495,705,4
38025,573,632,4
38026,385,89,4
38027,363,98,3
38028,44,89,5
38029,293,286,3
38030,14,222,4
38031,370,50,4
38032,483,1,4
38033,411,28,4
38034,460,258,3
38035,589,307,1
38036,137,89,5
38037,645,748,1
38038,521,117,4
38039,32,307,2
38040,317,288,4
38041,607,528,4
38042,267,391,3
38043,552,1315,3
38044,13,747,4
38045,551,846,3
38046,268,50,5
38047,425,358,4
38048,250,558,4
38049,94,589,5
38050,28,117,4
38051,522,128,4
38052,442,203,3
38053,435,89,4
38054,642,720,5
38055,599,934,3
38056,373,180,3
38057,387,496,3
38058,85,168,4
38059,504,5,4
38060,387,684,3
38061,315,770,3
38062,249,191,4
38063,497,2,1
38064,405,347,4
38065,342,1528,3
38066,540,126,3
38067,638,183,4
38068,419,478,5
38069,487,174,5
38070,466,568,3
38071,299,94,1
38072,233,95,5
38073,344,372,4
38074,465,638,3
38075,551,1035,2
38076,43,312,4
38077,642,728,4
38078,326,182,2
38079,640,941,5
38080,435,588,4
38081,234,181,3
38082,640,173,5
38083,401,815,3
38084,643,671,4
38085,166,243,3
38086,283,1079,4
38087,58,1006,2
38088,344,1014,4
38089,407,385,4
38090,201,402,2
38091,262,52,3
38092,363,451,2
38093,536,542,1
38094,586,578,3
38095,22,109,4
38096,478,111,3
38097,527,543,4
38098,293,272,4
38099,648,96,5
38100,213,521,4
38101,184,118,2
38102,548,504,5
38103,543,381,4
38104,13,194,5
38105,642,1469,4
38106,610,527,4
38107,459,264,4
38108,445,895,2
38109,54,151,2
38110,194,640,1
38111,385,32,5
38112,550,538,5
38113,397,197,5
38114,379,383,2
38115,580,294,4
38116,14,288,4
38117,553,479,5
38118,325,1230,3
38119,478,72,1
38120,82,511,3
38121,151,134,4
38122,548,345,1
38123,393,108,2
38124,542,479,4
38125,625,151,3
38126,425,219,2
38127,458,405,4
38128,19,325,4
38129,550,310,5
38130,595,763,3
38131,345,433,4
38132,527,317,4
38133,622,519,3
38134,456,71,3
38135,174,31,4
38136,534,322,4
38137,457,584,4
38138,562,727,5
38139,111,258,4
38140,235,338,1
38141,145,650,4
38142,632,71,4
38143,598,349,4
38144,393,109,3
38145,427,681,5
38146,60,546,4
38147,633,526,4
38148,197,29,3
38149,379,88,4
38150,416,748,4
38151,468,222,4
38152,90,497,5
38153,541,452,3
38154,642,132,3
38155,246,11,4
38156,253,1468,3
38157,592,1319,1
38158,399,288,3
38159,95,203,3
38160,324,50,5
38161,551,291,4
38162,472,1228,4
38163,127,343,5
38164,542,790,3
38165,351,748,4
38166,633,143,4
38167,606,756,3
38168,31,1021,3
38169,620,678,3
38170,62,483,4
38171,194,864,2
38172,640,38,4
38173,457,448,4
38174,230,99,3
38175,456,172,5
38176,145,405,3
38177,13,846,2
38178,470,284,4
38179,542,73,3
38180,334,228,5
38181,308,678,3
38182,630,278,4
38183,533,742,4
38184,195,1030,2
38185,392,324,1
38186,445,324,1
38187,580,123,4
38188,429,290,3
38189,497,781,3
38190,533,21,3
38191,401,235,1
38192,635,300,3
38193,1,181,5
38194,491,1281,3
38195,447,158,3
38196,630,1040,4
38197,194,241,2
38198,178,316,4
38199,622,196,3
38200,72,521,4
38201,435,24,4
38202,538,213,3
38203,298,205,5
38204,493,258,5
38205,385,653,4
38206,60,275,4
38207,385,276,3
38208,108,319,5
38209,533,194,4
38210,21,200,5
38211,551,658,5
38212,246,228,3
38213,592,952,4
38214,413,270,4
38215,585,638,4
38216,146,271,3
38217,489,286,4
38218,421,12,5
38219,532,151,5
38220,514,405,2
38221,503,168,5
38222,91,187,5
38223,524,679,2
38224,620,1035,4
38225,497,80,3
38226,195,313,5
38227,586,470,4
38228,462,313,5
38229,511,908,4
38230,532,914,5
38231,627,175,1
38232,437,99,4
38233,451,989,1
38234,500,298,4
38235,455,87,3
38236,497,288,2
38237,6,272,4
38238,645,69,4
38239,325,16,1
38240,74,294,4
38241,320,410,4
38242,49,217,3
38243,429,652,4
38244,527,507,5
38245,393,72,4
38246,426,134,4
38247,130,289,5
38248,171,906,3
38249,474,209,5
38250,85,631,4
38251,541,1035,3
38252,244,393,3
38253,561,170,4
38254,268,743,1
38255,85,180,4
38256,207,509,4
38257,642,105,5
38258,281,310,4
38259,361,659,5
38260,648,473,3
38261,449,748,2
38262,59,654,4
38263,561,302,4
38264,335,300,5
38265,535,131,4
38266,497,109,4
38267,330,168,3
38268,526,936,5
38269,445,1601,1
38270,357,546,5
38271,102,218,3
38272,308,239,3
38273,595,129,3
38274,298,393,4
38275,123,242,5
38276,442,186,4
38277,639,488,4
38278,286,315,5
38279,417,288,3
38280,561,1153,3
38281,236,866,3
38282,292,462,3
38283,504,537,3
38284,622,120,1
38285,429,183,4
38286,398,1020,3
38287,456,232,2
38288,356,1294,4
38289,13,430,5
38290,346,1228,4
38291,401,478,2
38292,392,127,5
38293,606,64,5
38294,49,1021,5
38295,450,714,4
38296,624,272,5
38297,128,70,3
38298,474,227,4
38299,573,183,3
38300,385,473,3
38301,189,191,5
38302,312,478,5
38303,500,742,3
38304,634,1008,2
38305,536,63,4
38306,577,808,3
38307,7,234,5
38308,429,95,3
38309,506,258,4
38310,57,42,5
38311,479,82,4
38312,524,670,4
38313,632,25,1
38314,648,288,4
38315,490,277,3
38316,506,878,3
38317,330,993,4
38318,630,127,2
38319,633,288,2
38320,473,275,5
38321,194,155,3
38322,488,83,4
38323,234,525,4
38324,232,127,3
38325,514,651,4
38326,456,806,3
38327,566,25,2
38328,551,825,5
38329,175,172,5
38330,393,228,3
38331,500,44,1
38332,244,169,5
38333,6,405,1
38334,229,344,5
38335,588,289,2
38336,184,1160,5
38337,481,427,4
38338,624,952,3
38339,592,238,5
38340,381,14,5
38341,543,185,4
38342,638,472,3
38343,303,109,4
38344,494,427,5
38345,642,1033,3
38346,525,118,3
38347,212,528,5
38348,271,494,4
38349,634,919,2
38350,387,325,2
38351,404,901,2
38352,83,161,4
38353,591,275,4
38354,44,260,4
38355,603,181,5
38356,609,878,1
38357,6,166,4
38358,62,405,3
38359,107,288,3
38360,535,44,4
38361,198,1244,2
38362,36,1026,5
38363,437,447,4
38364,267,218,4
38365,588,699,4
38366,254,1050,3
38367,405,58,1
38368,436,568,5
38369,484,257,5
38370,427,359,5
38371,13,763,1
38372,337,831,1
38373,276,47,4
38374,454,649,2
38375,160,192,5
38376,639,306,4
38377,18,134,5
38378,457,89,5
38379,234,531,3
38380,21,561,1
38381,7,403,4
38382,542,209,4
38383,300,288,4
38384,459,546,1
38385,600,228,3
38386,90,1134,3
38387,534,325,4
38388,385,131,4
38389,144,1226,4
38390,18,969,3
38391,531,312,5
38392,130,24,5
38393,642,1415,4
38394,595,597,2
38395,311,1041,3
38396,634,286,5
38397,603,748,5
38398,592,273,5
38399,324,289,5
38400,551,268,4
38401,550,304,3
38402,249,56,5
38403,389,191,5
38404,10,529,3
38405,577,655,4
38406,393,721,2
38407,56,97,3
38408,532,526,5
38409,556,64,5
38410,506,47,4
38411,600,226,4
38412,145,979,3
38413,621,559,5
38414,385,525,4
38415,412,64,4
38416,320,235,3
38417,585,224,2
38418,489,989,3
38419,634,124,3
38420,405,149,1
38421,280,79,4
38422,545,689,4
38423,534,742,5
38424,13,355,3
38425,269,365,2
38426,431,689,3
38427,450,4,3
38428,532,419,5
38429,16,1,5
38430,93,151,1
38431,621,293,3
38432,617,134,3
38433,146,319,4
38434,405,75,2
38435,297,230,2
38436,443,286,5
38437,588,316,5
38438,387,715,5
38439,99,117,5
38440,221,178,4
38441,374,1210,4
38442,221,181,4
38443,82,21,1
38444,634,221,1
38445,391,491,3
38446,226,652,3
38447,647,554,4
38448,479,189,2
38449,644,300,5
38450,206,343,1
38451,595,368,1
38452,207,70,3
38453,606,760,3
38454,588,652,2
38455,507,1089,5
38456,470,100,4
38457,187,69,4
38458,466,127,3
38459,585,1018,2
38460,26,121,3
38461,542,684,4
38462,151,965,5
38463,422,98,5
38464,494,1197,3
38465,399,551,1
38466,605,174,3
38467,327,204,4
38468,621,231,4
38469,246,576,1
38470,542,818,4
38471,536,139,4
38472,563,254,3
38473,223,284,2
38474,313,495,2
38475,498,483,3
38476,642,768,4
38477,380,152,2
38478,499,516,4
38479,271,648,4
38480,334,318,4
38481,493,273,4
38482,621,67,4
38483,374,554,2
38484,403,597,2
38485,416,662,4
38486,621,208,4
38487,335,342,2
38488,109,98,4
38489,151,632,4
38490,617,217,1
38491,346,276,1
38492,280,678,2
38493,650,630,5
38494,393,270,5
38495,592,689,2
38496,514,14,3
38497,537,182,4
38498,296,1160,4
38499,251,45,5
38500,184,845,3
38501,189,83,4
38502,308,367,4
38503,625,428,5
38504,553,641,4
38505,448,1176,2
38506,85,751,3
38507,590,126,5
38508,422,551,2
38509,450,302,5
38510,588,278,5
38511,644,823,4
38512,478,743,1
38513,262,443,3
38514,622,521,5
38515,626,324,4
38516,21,981,2
38517,378,528,5
38518,201,222,3
